Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold;MonthSold;YearSold;TotalBsmtSF;TotalLivingArea;HouseAge
897;2018-02-25;2024-12-02;30.0;rm;50.0;8765;pave;grvl;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;1story;4;6;1936;1950;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;brktil;0.5;0.5;no;alq;285;unf;0;666;gasa;1.0;0.0;sbrkr;951;0;0;0.0;0;1;0.0;2;1;0.5;6;typ;0;‘’;detchd;1936.0;unf;1;327;0.5;0.5;1.0;0;28;0;0;0;0;‘’;‘’;0;0;wd;abnorml;106500.0;2006-04-20;4;2006;951;951;87
898;2018-02-25;2024-12-03;90.0;rl;64.0;7018;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;feedr;norm;duplex;2story;5;5;1979;1979;gable;compshg;plywood;plywood;none;0.0;0.5;0.5;slab;‘’;‘’;‘’;‘’;0;‘’;0;0;gasa;0.5;1.0;sbrkr;1120;1120;0;0.0;0;2;0.0;6;2;0.5;12;typ;0;‘’;detchd;1979.0;unf;2;528;0.5;0.5;1.0;154;0;0;0;0;0;‘’;‘’;0;0;wd;alloca;142953.0;2009-06-20;6;2009;0;2240;44
899;2018-02-25;2024-12-04;20.0;rl;100.0;12919;pave;‘’;ir1;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;1story;9;5;2009;2010;hip;compshg;vinylsd;vinylsd;stone;760.0;1.0;0.5;pconc;1.0;0.5;0.8;glq;2188;unf;0;142;gasa;1.0;1.0;sbrkr;2364;0;0;1.0;0;2;1.0;2;1;1.0;11;typ;2;0.8;attchd;2009.0;fin;3;820;0.5;0.5;1.0;0;67;0;0;0;0;‘’;‘’;0;0;new;partial;611657.0;2010-03-20;3;2010;2330;2364;14
900;2018-02-25;2024-12-05;20.0;rl;65.0;6993;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;feedr;norm;1fam;1story;5;7;1961;1994;gable;compshg;hdboard;plywood;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;465;unf;0;447;gasa;0.5;1.0;sbrkr;1236;0;0;0.0;0;1;0.0;3;1;0.5;6;typ;1;0.5;attchd;1961.0;unf;1;288;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;135000.0;2006-06-20;6;2006;912;1236;62
901;2018-02-25;2024-12-06;20.0;rl;0.0;7340;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;4;6;1971;1971;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;322;unf;0;536;gasa;0.5;1.0;sbrkr;858;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1979.0;unf;1;684;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;110000.0;2007-06-20;6;2007;858;858;52
902;2018-02-25;2024-12-07;20.0;rl;64.0;8712;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;7;1957;2000;hip;compshg;metalsd;metalsd;none;0.0;0.5;0.8;cblock;0.5;0.5;mn;blq;860;unf;0;132;gasa;0.5;1.0;sbrkr;1306;0;0;1.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;detchd;1968.0;unf;1;756;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;153000.0;2009-05-20;5;2009;992;1306;66
903;2018-02-25;2024-12-08;60.0;rl;63.0;7875;pave;‘’;reg;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;783;gasa;1.0;1.0;sbrkr;807;702;0;0.0;0;2;1.0;3;1;0.8;8;typ;1;0.8;attchd;2003.0;fin;2;393;0.5;0.5;1.0;0;75;0;0;0;0;‘’;‘’;0;0;wd;normal;180000.0;2006-07-20;7;2006;783;1509;20
904;2018-02-25;2024-12-09;20.0;rl;50.0;14859;pave;‘’;ir1;hls;allpub;culdsac;gtl;gilbert;norm;norm;1fam;1story;7;5;2006;2006;hip;compshg;vinylsd;vinylsd;brkface;27.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1670;gasa;1.0;1.0;sbrkr;1670;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;1;0.8;attchd;2006.0;rfn;3;690;0.5;0.5;1.0;144;60;0;0;0;0;‘’;‘’;0;0;new;partial;240000.0;2006-08-20;8;2006;1670;1670;17
905;2018-02-25;2024-12-10;20.0;rl;0.0;6173;pave;‘’;ir1;lvl;allpub;inside;gtl;sawyer;norm;norm;1fam;1story;5;6;1967;1967;gable;compshg;hdboard;wd sdng;brkface;75.0;0.5;0.5;cblock;0.5;0.5;no;glq;599;unf;0;277;gasa;0.5;1.0;sbrkr;902;0;0;0.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1967.0;unf;1;288;0.5;0.5;1.0;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;125500.0;2007-08-20;8;2007;876;902;56
906;2018-02-25;2024-12-11;20.0;rl;80.0;9920;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;5;1954;1954;gable;compshg;hdboard;hdboard;stone;110.0;0.5;0.5;cblock;0.5;0.5;no;rec;354;lwq;290;412;gasa;0.5;1.0;sbrkr;1063;0;0;1.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1954.0;rfn;1;280;0.5;0.5;1.0;0;0;164;0;0;0;‘’;mnprv;0;0;wd;normal;128000.0;2010-02-20;2;2010;1056;1063;69
907;2018-02-25;2024-12-12;20.0;rl;116.0;13501;pave;‘’;ir1;lvl;allpub;corner;gtl;somerst;norm;norm;1fam;1story;8;5;2006;2006;gable;compshg;vinylsd;vinylsd;stone;208.0;0.8;0.5;pconc;0.8;0.5;no;glq;63;unf;0;1560;gasa;1.0;1.0;sbrkr;1636;0;0;1.0;0;2;0.0;3;1;0.8;8;typ;1;0.8;attchd;2006.0;rfn;3;865;0.5;0.5;1.0;0;60;0;0;0;0;‘’;‘’;0;0;wd;normal;255000.0;2007-06-20;6;2007;1623;1636;17
908;2018-02-25;2024-12-13;50.0;rl;86.0;11500;pave;‘’;ir1;lvl;allpub;inside;gtl;crawfor;norm;norm;1fam;1.5fin;7;7;1936;1987;gable;compshg;brkface;brkface;none;0.0;0.8;0.5;cblock;0.8;0.5;no;rec;223;unf;0;794;gasa;0.8;1.0;sbrkr;1020;1037;0;0.0;0;1;1.0;3;1;0.8;6;typ;1;0.8;attchd;1936.0;fin;1;180;0.2;0.5;1.0;0;0;0;0;322;0;‘’;‘’;0;0;wd;normal;250000.0;2006-06-20;6;2006;1017;2057;87
909;2018-02-25;2024-12-14;20.0;rl;0.0;8885;pave;‘’;ir1;low;allpub;inside;mod;mitchel;norm;norm;1fam;1story;5;5;1983;1983;gable;compshg;hdboard;hdboard;none;0.0;0.5;0.5;cblock;0.8;0.5;av;blq;301;alq;324;239;gasa;0.5;1.0;sbrkr;902;0;0;1.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;attchd;1983.0;unf;2;484;0.5;0.5;1.0;164;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;131000.0;2006-06-20;6;2006;864;902;40
910;2018-02-25;2024-12-15;60.0;rl;149.0;12589;pave;‘’;ir2;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2005;2005;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;742;gasa;1.0;1.0;sbrkr;742;742;0;0.0;0;2;1.0;3;1;0.8;8;typ;1;0.8;attchd;2005.0;fin;2;390;0.5;0.5;1.0;36;24;0;0;0;0;‘’;‘’;0;0;wd;normal;174000.0;2009-06-20;6;2009;742;1484;18
911;2018-02-25;2024-12-16;90.0;rl;80.0;11600;pave;‘’;reg;lvl;allpub;corner;gtl;names;feedr;norm;duplex;2story;5;5;1960;1960;gable;compshg;metalsd;metalsd;brkface;361.0;0.5;0.5;cblock;0.5;0.5;no;rec;443;unf;0;662;gasa;0.5;1.0;fusea;1105;1169;0;0.0;0;2;0.0;5;2;0.5;12;typ;0;‘’;detchd;1960.0;unf;2;480;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;154300.0;2010-01-20;1;2010;1105;2274;63
912;2018-02-25;2024-12-17;20.0;rl;0.0;9286;pave;‘’;ir1;lvl;allpub;culdsac;mod;collgcr;norm;norm;1fam;1story;5;7;1977;1989;gable;compshg;hdboard;plywood;none;0.0;0.5;0.5;cblock;0.8;0.8;av;alq;196;unf;0;1072;gasa;0.5;1.0;sbrkr;1268;0;0;0.0;0;1;1.0;3;1;0.8;5;typ;0;‘’;detchd;1978.0;unf;1;252;0.5;0.5;1.0;173;0;0;0;0;0;‘’;‘’;0;0;wd;normal;143500.0;2009-10-20;10;2009;1268;1268;46
913;2018-02-25;2024-12-18;30.0;rm;51.0;6120;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1story;5;7;1925;1950;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;brktil;0.5;0.5;no;rec;489;unf;0;279;gasa;0.5;0.0;sbrkr;1015;0;0;0.0;0;1;0.0;3;1;0.5;6;min1;0;‘’;detchd;1925.0;unf;1;450;0.5;0.5;1.0;0;0;112;0;120;0;‘’;mnprv;shed;620;wd;abnorml;88000.0;2006-07-20;7;2006;768;1015;98
914;2018-02-25;2024-12-19;90.0;rh;82.0;6270;pave;‘’;reg;hls;allpub;inside;gtl;crawfor;norm;norm;duplex;2story;5;6;1949;1950;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;284;unf;0;717;gasa;0.5;0.0;fusea;1001;1001;0;0.0;0;2;0.0;4;2;0.5;8;typ;0;‘’;2types;1949.0;unf;3;871;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;145000.0;2007-08-20;8;2007;1001;2002;74
915;2018-02-25;2024-12-20;160.0;fv;30.0;3000;pave;pave;reg;lvl;allpub;inside;gtl;somerst;norm;norm;twnhse;2story;6;5;2009;2009;gable;compshg;vinylsd;vinylsd;stone;76.0;0.8;0.5;pconc;0.8;0.5;av;glq;294;unf;0;318;gasa;1.0;1.0;sbrkr;612;612;0;0.0;0;2;1.0;2;1;0.8;4;typ;0;‘’;detchd;2009.0;rfn;2;528;0.5;0.5;1.0;0;234;0;0;0;0;‘’;‘’;0;0;new;partial;173733.0;2009-06-20;6;2009;612;1224;14
916;2018-02-25;2024-12-21;160.0;rm;21.0;2001;pave;‘’;reg;lvl;allpub;inside;gtl;meadowv;norm;norm;twnhs;2story;4;5;1970;1970;gable;compshg;cemntbd;cmentbd;brkface;80.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;546;gasa;0.2;1.0;sbrkr;546;546;0;0.0;0;1;1.0;3;1;0.5;6;typ;0;‘’;attchd;1970.0;unf;1;286;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;75000.0;2007-01-20;1;2007;546;1092;53
917;2018-02-25;2024-12-22;20.0;c (all);50.0;9000;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;1story;2;3;1949;1950;gable;compshg;asbshng;asbshng;none;0.0;0.5;0.5;cblock;0.5;0.5;av;blq;50;unf;0;430;gasa;0.5;0.0;fusea;480;0;0;1.0;0;0;0.0;1;1;0.5;4;typ;0;‘’;detchd;1958.0;unf;1;308;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;35311.0;2006-10-20;10;2006;480;480;74
918;2018-02-25;2024-12-23;20.0;rl;0.0;17140;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1story;4;6;1956;1956;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;1059;unf;0;75;gasa;1.0;1.0;fusea;1229;0;0;0.0;0;1;0.0;3;1;0.5;6;typ;0;‘’;attchd;1956.0;rfn;1;284;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;135000.0;2009-04-20;4;2009;1134;1229;67
919;2018-02-25;2024-12-24;60.0;rl;103.0;13125;pave;‘’;ir1;lvl;allpub;corner;gtl;sawyerw;norm;norm;1fam;2story;7;5;1991;1991;gable;compshg;hdboard;hdboard;none;0.0;0.8;0.5;pconc;1.0;0.5;mn;blq;48;glq;634;422;gasa;1.0;1.0;sbrkr;912;1215;0;1.0;0;2;1.0;4;1;0.8;8;typ;1;0.5;attchd;1991.0;rfn;3;833;0.5;0.5;1.0;72;192;224;0;0;0;‘’;gdprv;0;0;wd;normal;238000.0;2007-11-20;11;2007;1104;2127;32
920;2018-02-25;2024-12-25;20.0;rl;87.0;11029;pave;‘’;ir1;lvl;allpub;corner;gtl;names;norm;norm;1fam;1story;6;8;1958;2002;hip;compshg;metalsd;metalsd;none;0.0;1.0;0.5;cblock;0.8;0.5;no;alq;528;blq;411;245;gasa;1.0;1.0;sbrkr;1414;0;0;1.0;0;1;0.0;3;1;0.5;6;min1;1;0.5;attchd;1990.0;unf;2;601;0.5;0.5;1.0;0;51;0;0;190;0;‘’;‘’;0;0;wd;normal;176500.0;2008-05-20;5;2008;1184;1414;65
921;2018-02-25;2024-12-26;60.0;rl;70.0;8462;pave;‘’;ir1;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;2story;6;5;1994;1994;gable;compshg;hdboard;hdboard;brkface;105.0;0.8;0.8;pconc;0.8;0.8;no;glq;814;unf;0;114;gasa;1.0;1.0;sbrkr;936;785;0;0.0;1;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;1994.0;rfn;2;471;0.5;0.5;1.0;300;87;0;0;0;0;‘’;‘’;0;0;wd;normal;201000.0;2007-07-20;7;2007;928;1721;29
922;2018-02-25;2024-12-27;90.0;rl;67.0;8777;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;feedr;norm;duplex;1.5fin;5;7;1900;2003;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;alq;1084;unf;0;188;gasa;0.8;1.0;sbrkr;1272;928;0;2.0;0;2;2.0;4;2;0.5;9;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;0.0;0;70;0;0;0;0;‘’;gdprv;0;0;wd;normal;145900.0;2008-09-20;9;2008;1272;2200;123
923;2018-02-25;2024-12-28;20.0;rl;65.0;10237;pave;‘’;reg;lvl;allpub;inside;gtl;gilbert;rran;norm;1fam;1story;6;5;2005;2006;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;28;unf;0;1288;gasa;1.0;1.0;sbrkr;1316;0;0;0.0;0;2;0.0;3;1;0.8;6;typ;1;0.8;attchd;2005.0;fin;2;397;0.5;0.5;1.0;100;0;0;23;0;0;‘’;‘’;0;0;new;partial;169990.0;2006-10-20;10;2006;1316;1316;18
924;2018-02-25;2024-12-29;120.0;rl;50.0;8012;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;twnhse;1story;6;5;1993;1994;gable;compshg;plywood;plywood;none;0.0;0.8;0.5;pconc;0.8;0.5;no;lwq;165;glq;841;598;gasa;1.0;1.0;sbrkr;1617;0;0;1.0;0;2;0.0;2;1;0.8;5;typ;1;0.2;attchd;1993.0;rfn;2;533;0.5;0.5;1.0;0;69;0;0;0;0;‘’;‘’;0;0;wd;normal;193000.0;2008-07-20;7;2008;1604;1617;30
925;2018-02-25;2024-12-30;20.0;rl;79.0;10240;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;1story;6;6;1980;1980;gable;compshg;plywood;plywood;brkface;157.0;0.5;0.8;cblock;0.8;0.5;no;blq;625;lwq;1061;0;gasa;0.5;1.0;sbrkr;1686;0;0;1.0;0;2;0.0;3;1;0.5;7;typ;1;0.5;attchd;1980.0;unf;2;612;0.5;0.5;1.0;384;131;0;0;0;0;‘’;‘’;0;0;wd;normal;207500.0;2006-05-20;5;2006;1686;1686;43
926;2018-02-25;2024-12-31;20.0;rl;0.0;15611;pave;‘’;ir1;lvl;allpub;corner;gtl;nwames;norm;norm;1fam;1story;5;6;1977;1977;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;av;alq;767;lwq;93;266;gasa;0.5;1.0;sbrkr;1126;0;0;0.0;1;2;0.0;3;1;1.0;6;typ;0;‘’;attchd;1977.0;rfn;2;540;0.5;0.5;1.0;180;0;0;0;0;0;‘’;‘’;0;0;wd;abnorml;175000.0;2008-03-20;3;2008;1126;1126;46
927;2018-02-25;2025-01-01;60.0;rl;93.0;11999;pave;‘’;reg;lvl;allpub;inside;gtl;nridght;norm;norm;1fam;2story;8;5;2003;2004;hip;compshg;vinylsd;vinylsd;brkface;340.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1181;gasa;1.0;1.0;sbrkr;1234;1140;0;0.0;0;2;1.0;4;1;1.0;10;typ;1;0.8;builtin;2003.0;fin;3;656;0.5;0.5;1.0;104;100;0;0;0;0;‘’;‘’;0;0;wd;normal;285000.0;2007-05-20;5;2007;1181;2374;20
928;2018-02-25;2025-01-02;60.0;rl;0.0;9900;pave;‘’;reg;lvl;allpub;inside;gtl;nwames;feedr;norm;1fam;2story;7;5;1968;1968;gable;compshg;metalsd;metalsd;brkface;342.0;0.5;0.5;cblock;0.5;0.5;no;blq;552;unf;0;280;gasa;0.8;1.0;sbrkr;1098;880;0;0.0;0;2;1.0;4;1;0.5;9;typ;1;0.8;attchd;1968.0;rfn;2;486;0.5;0.5;1.0;0;43;0;0;0;0;‘’;gdprv;0;0;wd;normal;176000.0;2008-04-20;4;2008;832;1978;55
929;2018-02-25;2025-01-03;20.0;rl;0.0;11838;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;1story;8;5;2001;2001;hip;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;av;unf;0;unf;0;1753;gasa;1.0;1.0;sbrkr;1788;0;0;0.0;0;2;0.0;3;1;1.0;7;typ;1;0.5;attchd;2001.0;rfn;2;522;0.5;0.5;1.0;202;151;0;0;0;0;‘’;‘’;0;0;wd;normal;236500.0;2009-06-20;6;2009;1753;1788;22
930;2018-02-25;2025-01-04;60.0;rl;0.0;13006;pave;‘’;ir1;lvl;allpub;corner;gtl;gilbert;norm;norm;1fam;2story;7;5;1997;1997;gable;compshg;hdboard;hdboard;brkface;285.0;0.5;0.5;pconc;0.8;0.5;no;unf;0;unf;0;964;gasa;0.8;1.0;sbrkr;993;1243;0;0.0;0;2;1.0;4;1;0.8;8;typ;1;0.5;builtin;1997.0;fin;2;642;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;222000.0;2006-11-20;11;2006;964;2236;26
931;2018-02-25;2025-01-05;20.0;rl;73.0;8925;pave;‘’;ir1;hls;allpub;inside;gtl;timber;norm;norm;1fam;1story;8;5;2007;2007;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;av;glq;16;unf;0;1450;gasa;1.0;1.0;sbrkr;1466;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2007.0;fin;3;610;0.5;0.5;1.0;100;18;0;0;0;0;‘’;‘’;0;0;wd;normal;201000.0;2009-07-20;7;2009;1466;1466;16
932;2018-02-25;2025-01-06;20.0;rl;70.0;9100;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;1story;5;6;1965;1965;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;338;rec;466;121;gasa;1.0;1.0;sbrkr;925;0;0;0.0;1;1;0.0;2;1;0.5;5;typ;0;‘’;detchd;1965.0;unf;1;429;0.5;0.5;1.0;0;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;117500.0;2009-07-20;7;2009;925;925;58
933;2018-02-25;2025-01-07;20.0;rl;84.0;11670;pave;‘’;ir1;lvl;allpub;corner;gtl;somerst;rrnn;norm;1fam;1story;9;5;2006;2006;hip;compshg;vinylsd;imstucc;stone;302.0;1.0;0.5;pconc;1.0;0.8;no;unf;0;unf;0;1905;gasa;1.0;1.0;sbrkr;1905;0;0;0.0;0;2;0.0;3;1;1.0;8;typ;1;0.8;attchd;2006.0;fin;3;788;0.5;0.5;1.0;0;191;0;0;0;0;‘’;‘’;0;0;wd;normal;320000.0;2007-03-20;3;2007;1905;1905;17
934;2018-02-25;2025-01-08;20.0;rl;63.0;8487;pave;‘’;reg;lvl;allpub;fr2;gtl;collgcr;norm;norm;1fam;1story;7;5;2004;2004;gable;compshg;vinylsd;vinylsd;brkface;210.0;0.8;0.5;pconc;0.8;0.5;av;glq;20;unf;0;1480;gasa;1.0;1.0;sbrkr;1500;0;0;0.0;0;2;0.0;3;1;0.8;6;typ;0;‘’;attchd;2004.0;rfn;2;570;0.5;0.5;1.0;192;36;0;0;0;0;‘’;‘’;0;0;wd;normal;190000.0;2009-08-20;8;2009;1500;1500;19
935;2018-02-25;2025-01-09;20.0;rl;313.0;27650;pave;‘’;ir2;hls;allpub;inside;mod;names;posa;norm;1fam;1story;7;7;1960;2007;flat;tar&grv;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.8;0.5;0.8;glq;425;unf;0;160;gasa;1.0;1.0;sbrkr;2069;0;0;1.0;0;2;0.0;4;1;0.8;9;typ;1;0.8;attchd;1960.0;rfn;2;505;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;242000.0;2008-11-20;11;2008;585;2069;63
936;2018-02-25;2025-01-10;30.0;rl;52.0;5825;pave;‘’;ir1;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1story;4;5;1926;1953;gable;compshg;metalsd;metalsd;brkface;108.0;0.5;0.8;pconc;0.2;0.5;mn;unf;0;unf;0;600;gasa;0.8;1.0;sbrkr;747;0;0;0.0;0;1;0.0;1;1;0.5;5;typ;0;‘’;detchd;1953.0;unf;2;528;0.5;0.5;1.0;0;0;32;0;0;0;‘’;‘’;0;0;wd;normal;79900.0;2006-06-20;6;2006;600;747;97
937;2018-02-25;2025-01-11;20.0;rl;67.0;10083;pave;‘’;reg;lvl;allpub;inside;gtl;sawyerw;norm;norm;1fam;1story;7;5;2003;2003;gable;compshg;vinylsd;vinylsd;0.0;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;833;unf;0;343;gasa;1.0;1.0;sbrkr;1200;0;0;1.0;0;2;0.0;2;1;0.8;5;typ;0;‘’;attchd;2003.0;rfn;2;555;0.5;0.5;1.0;0;41;0;0;0;0;‘’;‘’;0;0;wd;normal;184900.0;2009-08-20;8;2009;1176;1200;20
938;2018-02-25;2025-01-12;60.0;rl;75.0;9675;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;2story;7;5;2005;2005;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;mn;glq;341;unf;0;772;gasa;1.0;1.0;sbrkr;1113;858;0;0.0;0;2;1.0;3;1;0.8;8;typ;1;0.8;attchd;2005.0;rfn;2;689;0.5;0.5;1.0;0;48;0;0;0;0;‘’;‘’;0;0;wd;normal;253000.0;2009-02-20;2;2009;1113;1971;18
939;2018-02-25;2025-01-13;60.0;rl;73.0;8760;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.8;mn;glq;464;unf;0;927;gasa;1.0;1.0;sbrkr;1391;571;0;0.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;2006.0;rfn;3;868;0.5;0.5;1.0;0;90;0;0;0;0;‘’;‘’;0;0;new;partial;239799.0;2006-08-20;8;2006;1391;1962;17
940;2018-02-25;2025-01-14;70.0;rl;0.0;24090;pave;‘’;reg;lvl;allpub;inside;gtl;clearcr;norm;norm;1fam;2story;7;7;1940;1950;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.8;cblock;0.5;0.5;mn;unf;0;unf;0;1032;gasa;1.0;1.0;sbrkr;1207;1196;0;0.0;0;2;0.0;4;1;0.5;10;typ;2;0.5;attchd;1940.0;unf;1;349;0.5;0.5;1.0;56;0;318;0;0;0;‘’;‘’;0;0;cod;normal;244400.0;2010-06-20;6;2010;1032;2403;83
941;2018-02-25;2025-01-15;90.0;rl;55.0;12640;pave;‘’;ir1;lvl;allpub;inside;gtl;mitchel;norm;norm;duplex;1story;6;5;1976;1976;gable;compshg;plywood;plywood;none;0.0;0.5;0.5;cblock;0.5;0.5;0.8;rec;936;lwq;396;396;gasa;0.5;1.0;sbrkr;1728;0;0;0.0;0;2;0.0;4;2;0.5;8;typ;0;‘’;attchd;1976.0;unf;2;574;0.5;0.5;1.0;40;0;0;0;0;0;‘’;‘’;0;0;wd;normal;150900.0;2006-07-20;7;2006;1728;1728;47
942;2018-02-25;2025-01-16;60.0;rl;0.0;8755;pave;‘’;ir1;lvl;allpub;fr2;gtl;gilbert;rrnn;norm;1fam;2story;7;5;1999;1999;gable;compshg;vinylsd;vinylsd;brkface;298.0;0.8;0.5;pconc;0.8;0.5;no;alq;772;unf;0;220;gasa;1.0;1.0;sbrkr;1022;1038;0;1.0;0;2;1.0;3;1;0.8;8;typ;1;0.5;builtin;1999.0;rfn;2;390;0.5;0.5;1.0;0;0;0;168;0;0;‘’;gdprv;0;0;wd;normal;214000.0;2009-06-20;6;2009;992;2060;24
943;2018-02-25;2025-01-17;90.0;rl;42.0;7711;pave;‘’;ir1;lvl;allpub;inside;gtl;edwards;norm;norm;duplex;1story;4;3;1977;1977;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.5;pconc;0.8;0.5;0.8;glq;1440;unf;0;0;gasa;0.5;1.0;sbrkr;1440;0;0;2.0;0;2;0.0;4;2;0.5;8;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;0.0;321;0;0;0;0;0;‘’;‘’;0;0;oth;abnorml;150000.0;2007-08-20;8;2007;1440;1440;46
